"species","lifestage","habitatzone","habitattype","ecoregion","shapefile_name","pretty_name"
"lanesnapper","postlarvae","est","wca","er5","wca_est_er5","ER5 Estuarine WCA"
"lanesnapper","postlarvae","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"lanesnapper","postlarvae","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"lanesnapper","postlarvae","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"lanesnapper","postlarvae","est","sav","er4","sav_est_er4","ER4 Estuarine SAV"
"lanesnapper","postlarvae","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"lanesnapper","postlarvae","near","wca","er1","wca_near_er1","ER1 Nearshore WCA"
"lanesnapper","postlarvae","near","wca","er2","wca_near_er2","ER2 Nearshore WCA"
"lanesnapper","postlarvae","near","wca","er3","wca_near_er3","ER3 Nearshore WCA"
"lanesnapper","postlarvae","near","wca","er4","wca_near_er4","ER4 Nearshore WCA"
"lanesnapper","postlarvae","near","wca","er5","wca_near_er5","ER5 Nearshore WCA"
"lanesnapper","postlarvae","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"lanesnapper","postlarvae","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"lanesnapper","postlarvae","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"lanesnapper","postlarvae","near","sav","er4","sav_near_er4","ER4 Nearshore SAV"
"lanesnapper","postlarvae","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"lanesnapper","postlarvae","off","wca","er1","wca_off_er1","ER1 Offshore WCA"
"lanesnapper","postlarvae","off","wca","er2","wca_off_er2","ER2 Offshore WCA"
"lanesnapper","postlarvae","off","wca","er3","wca_off_er3","ER3 Offshore WCA"
"lanesnapper","postlarvae","off","wca","er4","wca_off_er4","ER4 Offshore WCA"
"lanesnapper","postlarvae","off","wca","er5","wca_off_er5","ER5 Offshore WCA"
"lanesnapper","postlarvae","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"lanesnapper","postlarvae","off","sav","er2","sav_off_er2","ER2 Offshore SAV"
"lanesnapper","postlarvae","off","sav","er3","sav_off_er3","ER3 Offshore SAV"
"lanesnapper","postlarvae","off","sav","er4","sav_off_er4","ER4 Offshore SAV"
"lanesnapper","postlarvae","off","sav","er5","sav_off_er5","ER5 Offshore SAV"
"lanesnapper","earlyjuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"lanesnapper","earlyjuvenile","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"lanesnapper","earlyjuvenile","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"lanesnapper","earlyjuvenile","est","sav","er4","sav_est_er4","ER4 Estuarine SAV"
"lanesnapper","earlyjuvenile","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"lanesnapper","earlyjuvenile","est","sand","er1","sand_est_er1","ER1 Estuarine Sand"
"lanesnapper","earlyjuvenile","est","sand","er2","sand_est_er2","ER2 Estuarine Sand"
"lanesnapper","earlyjuvenile","est","sand","er3","sand_est_er3","ER3 Estuarine Sand"
"lanesnapper","earlyjuvenile","est","sand","er4","sand_est_er4","ER4 Estuarine Sand"
"lanesnapper","earlyjuvenile","est","sand","er5","sand_est_er5","ER5 Estuarine Sand"
"lanesnapper","earlyjuvenile","est","reef","er1","reef_est_er1","ER1 Estuarine Reef"
"lanesnapper","earlyjuvenile","est","reef","er2","reef_est_er2","ER2 Estuarine Reef"
"lanesnapper","earlyjuvenile","est","reef","er3","reef_est_er3","ER3 Estuarine Reef"
"lanesnapper","earlyjuvenile","est","reef","er4","reef_est_er4","ER4 Estuarine Reef"
"lanesnapper","earlyjuvenile","est","reef","er5","reef_est_er5","ER5 Estuarine Reef"
"lanesnapper","earlyjuvenile","est","sb","er1","sb_est_er1","ER1 Estuarine Soft Bottom"
"lanesnapper","earlyjuvenile","est","sb","er2","sb_est_er2","ER2 Estuarine Soft Bottom"
"lanesnapper","earlyjuvenile","est","sb","er3","sb_est_er3","ER3 Estuarine Soft Bottom"
"lanesnapper","earlyjuvenile","est","sb","er4","sb_est_er4","ER4 Estuarine Soft Bottom"
"lanesnapper","earlyjuvenile","est","sb","er5","sb_est_er5","ER5 Estuarine Soft Bottom"
"lanesnapper","earlyjuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"lanesnapper","earlyjuvenile","est","mangrove","er2","mangrove_est_er2","ER2 Estuarine Mangrove"
"lanesnapper","earlyjuvenile","est","mangrove","er3","mangrove_est_er3","ER3 Estuarine Mangrove"
"lanesnapper","earlyjuvenile","est","mangrove","er4","mangrove_est_er4","ER4 Estuarine Mangrove"
"lanesnapper","earlyjuvenile","est","mangrove","er5","mangrove_est_er5","ER5 Estuarine Mangrove"
"lanesnapper","earlyjuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"lanesnapper","earlyjuvenile","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"lanesnapper","earlyjuvenile","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"lanesnapper","earlyjuvenile","near","sav","er4","sav_near_er4","ER4 Nearshore SAV"
"lanesnapper","earlyjuvenile","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"lanesnapper","earlyjuvenile","near","sand","er1","sand_near_er1","ER1 Nearshore Sand"
"lanesnapper","earlyjuvenile","near","sand","er2","sand_near_er2","ER2 Nearshore Sand"
"lanesnapper","earlyjuvenile","near","sand","er3","sand_near_er3","ER3 Nearshore Sand"
"lanesnapper","earlyjuvenile","near","sand","er4","sand_near_er4","ER4 Nearshore Sand"
"lanesnapper","earlyjuvenile","near","sand","er5","sand_near_er5","ER5 Nearshore Sand"
"lanesnapper","earlyjuvenile","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"lanesnapper","earlyjuvenile","near","reef","er2","reef_near_er2","ER2 Nearshore Reef"
"lanesnapper","earlyjuvenile","near","reef","er3","reef_near_er3","ER3 Nearshore Reef"
"lanesnapper","earlyjuvenile","near","reef","er4","reef_near_er4","ER4 Nearshore Reef"
"lanesnapper","earlyjuvenile","near","reef","er5","reef_near_er5","ER5 Nearshore Reef"
"lanesnapper","earlyjuvenile","near","sb","er1","sb_near_er1","ER1 Nearshore Soft Bottom"
"lanesnapper","earlyjuvenile","near","sb","er2","sb_near_er2","ER2 Nearshore Soft Bottom"
"lanesnapper","earlyjuvenile","near","sb","er3","sb_near_er3","ER3 Nearshore Soft Bottom"
"lanesnapper","earlyjuvenile","near","sb","er4","sb_near_er4","ER4 Nearshore Soft Bottom"
"lanesnapper","earlyjuvenile","near","sb","er5","sb_near_er5","ER5 Nearshore Soft Bottom"
"lanesnapper","earlyjuvenile","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"lanesnapper","earlyjuvenile","near","mangrove","er2","mangrove_near_er2","ER2 Nearshore Mangrove"
"lanesnapper","earlyjuvenile","near","mangrove","er3","mangrove_near_er3","ER3 Nearshore Mangrove"
"lanesnapper","earlyjuvenile","near","mangrove","er4","mangrove_near_er4","ER4 Nearshore Mangrove"
"lanesnapper","earlyjuvenile","near","mangrove","er5","mangrove_near_er5","ER5 Nearshore Mangrove"
"lanesnapper","earlyjuvenile","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"lanesnapper","earlyjuvenile","off","sav","er2","sav_off_er2","ER2 Offshore SAV"
"lanesnapper","earlyjuvenile","off","sav","er3","sav_off_er3","ER3 Offshore SAV"
"lanesnapper","earlyjuvenile","off","sav","er4","sav_off_er4","ER4 Offshore SAV"
"lanesnapper","earlyjuvenile","off","sav","er5","sav_off_er5","ER5 Offshore SAV"
"lanesnapper","earlyjuvenile","off","sand","er1","sand_off_er1","ER1 Offshore Sand"
"lanesnapper","earlyjuvenile","off","sand","er2","sand_off_er2","ER2 Offshore Sand"
"lanesnapper","earlyjuvenile","off","sand","er3","sand_off_er3","ER3 Offshore Sand"
"lanesnapper","earlyjuvenile","off","sand","er4","sand_off_er4","ER4 Offshore Sand"
"lanesnapper","earlyjuvenile","off","sand","er5","sand_off_er5","ER5 Offshore Sand"
"lanesnapper","earlyjuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"lanesnapper","earlyjuvenile","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"lanesnapper","earlyjuvenile","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"lanesnapper","earlyjuvenile","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"lanesnapper","earlyjuvenile","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"lanesnapper","earlyjuvenile","off","sb","er1","sb_off_er1","ER1 Offshore Soft Bottom"
"lanesnapper","earlyjuvenile","off","sb","er2","sb_off_er2","ER2 Offshore Soft Bottom"
"lanesnapper","earlyjuvenile","off","sb","er3","sb_off_er3","ER3 Offshore Soft Bottom"
"lanesnapper","earlyjuvenile","off","sb","er4","sb_off_er4","ER4 Offshore Soft Bottom"
"lanesnapper","earlyjuvenile","off","sb","er5","sb_off_er5","ER5 Offshore Soft Bottom"
"lanesnapper","earlyjuvenile","off","mangrove","er1","mangrove_off_er1","ER1 Offshore Mangrove"
"lanesnapper","earlyjuvenile","off","mangrove","er2","mangrove_off_er2","ER2 Offshore Mangrove"
"lanesnapper","earlyjuvenile","off","mangrove","er3","mangrove_off_er3","ER3 Offshore Mangrove"
"lanesnapper","earlyjuvenile","off","mangrove","er4","mangrove_off_er4","ER4 Offshore Mangrove"
"lanesnapper","earlyjuvenile","off","mangrove","er5","mangrove_off_er5","ER5 Offshore Mangrove"
"lanesnapper","latejuvenile","est","sav","er1","sav_est_er1","ER1 Estuarine SAV"
"lanesnapper","latejuvenile","est","sav","er2","sav_est_er2","ER2 Estuarine SAV"
"lanesnapper","latejuvenile","est","sav","er3","sav_est_er3","ER3 Estuarine SAV"
"lanesnapper","latejuvenile","est","sav","er4","sav_est_er4","ER4 Estuarine SAV"
"lanesnapper","latejuvenile","est","sav","er5","sav_est_er5","ER5 Estuarine SAV"
"lanesnapper","latejuvenile","est","sand","er1","sand_est_er1","ER1 Estuarine Sand"
"lanesnapper","latejuvenile","est","sand","er2","sand_est_er2","ER2 Estuarine Sand"
"lanesnapper","latejuvenile","est","sand","er3","sand_est_er3","ER3 Estuarine Sand"
"lanesnapper","latejuvenile","est","sand","er4","sand_est_er4","ER4 Estuarine Sand"
"lanesnapper","latejuvenile","est","sand","er5","sand_est_er5","ER5 Estuarine Sand"
"lanesnapper","latejuvenile","est","reef","er1","reef_est_er1","ER1 Estuarine Reef"
"lanesnapper","latejuvenile","est","reef","er2","reef_est_er2","ER2 Estuarine Reef"
"lanesnapper","latejuvenile","est","reef","er3","reef_est_er3","ER3 Estuarine Reef"
"lanesnapper","latejuvenile","est","reef","er4","reef_est_er4","ER4 Estuarine Reef"
"lanesnapper","latejuvenile","est","reef","er5","reef_est_er5","ER5 Estuarine Reef"
"lanesnapper","latejuvenile","est","sb","er1","sb_est_er1","ER1 Estuarine Soft Bottom"
"lanesnapper","latejuvenile","est","sb","er2","sb_est_er2","ER2 Estuarine Soft Bottom"
"lanesnapper","latejuvenile","est","sb","er3","sb_est_er3","ER3 Estuarine Soft Bottom"
"lanesnapper","latejuvenile","est","sb","er4","sb_est_er4","ER4 Estuarine Soft Bottom"
"lanesnapper","latejuvenile","est","sb","er5","sb_est_er5","ER5 Estuarine Soft Bottom"
"lanesnapper","latejuvenile","est","mangrove","er1","mangrove_est_er1","ER1 Estuarine Mangrove"
"lanesnapper","latejuvenile","est","mangrove","er2","mangrove_est_er2","ER2 Estuarine Mangrove"
"lanesnapper","latejuvenile","est","mangrove","er3","mangrove_est_er3","ER3 Estuarine Mangrove"
"lanesnapper","latejuvenile","est","mangrove","er4","mangrove_est_er4","ER4 Estuarine Mangrove"
"lanesnapper","latejuvenile","est","mangrove","er5","mangrove_est_er5","ER5 Estuarine Mangrove"
"lanesnapper","latejuvenile","near","sav","er1","sav_near_er1","ER1 Nearshore SAV"
"lanesnapper","latejuvenile","near","sav","er2","sav_near_er2","ER2 Nearshore SAV"
"lanesnapper","latejuvenile","near","sav","er3","sav_near_er3","ER3 Nearshore SAV"
"lanesnapper","latejuvenile","near","sav","er4","sav_near_er4","ER4 Nearshore SAV"
"lanesnapper","latejuvenile","near","sav","er5","sav_near_er5","ER5 Nearshore SAV"
"lanesnapper","latejuvenile","near","sand","er1","sand_near_er1","ER1 Nearshore Sand"
"lanesnapper","latejuvenile","near","sand","er2","sand_near_er2","ER2 Nearshore Sand"
"lanesnapper","latejuvenile","near","sand","er3","sand_near_er3","ER3 Nearshore Sand"
"lanesnapper","latejuvenile","near","sand","er4","sand_near_er4","ER4 Nearshore Sand"
"lanesnapper","latejuvenile","near","sand","er5","sand_near_er5","ER5 Nearshore Sand"
"lanesnapper","latejuvenile","near","reef","er1","reef_near_er1","ER1 Nearshore Reef"
"lanesnapper","latejuvenile","near","reef","er2","reef_near_er2","ER2 Nearshore Reef"
"lanesnapper","latejuvenile","near","reef","er3","reef_near_er3","ER3 Nearshore Reef"
"lanesnapper","latejuvenile","near","reef","er4","reef_near_er4","ER4 Nearshore Reef"
"lanesnapper","latejuvenile","near","reef","er5","reef_near_er5","ER5 Nearshore Reef"
"lanesnapper","latejuvenile","near","sb","er1","sb_near_er1","ER1 Nearshore Soft Bottom"
"lanesnapper","latejuvenile","near","sb","er2","sb_near_er2","ER2 Nearshore Soft Bottom"
"lanesnapper","latejuvenile","near","sb","er3","sb_near_er3","ER3 Nearshore Soft Bottom"
"lanesnapper","latejuvenile","near","sb","er4","sb_near_er4","ER4 Nearshore Soft Bottom"
"lanesnapper","latejuvenile","near","sb","er5","sb_near_er5","ER5 Nearshore Soft Bottom"
"lanesnapper","latejuvenile","near","mangrove","er1","mangrove_near_er1","ER1 Nearshore Mangrove"
"lanesnapper","latejuvenile","near","mangrove","er2","mangrove_near_er2","ER2 Nearshore Mangrove"
"lanesnapper","latejuvenile","near","mangrove","er3","mangrove_near_er3","ER3 Nearshore Mangrove"
"lanesnapper","latejuvenile","near","mangrove","er4","mangrove_near_er4","ER4 Nearshore Mangrove"
"lanesnapper","latejuvenile","near","mangrove","er5","mangrove_near_er5","ER5 Nearshore Mangrove"
"lanesnapper","latejuvenile","off","sav","er1","sav_off_er1","ER1 Offshore SAV"
"lanesnapper","latejuvenile","off","sav","er2","sav_off_er2","ER2 Offshore SAV"
"lanesnapper","latejuvenile","off","sav","er3","sav_off_er3","ER3 Offshore SAV"
"lanesnapper","latejuvenile","off","sav","er4","sav_off_er4","ER4 Offshore SAV"
"lanesnapper","latejuvenile","off","sav","er5","sav_off_er5","ER5 Offshore SAV"
"lanesnapper","latejuvenile","off","sand","er1","sand_off_er1","ER1 Offshore Sand"
"lanesnapper","latejuvenile","off","sand","er2","sand_off_er2","ER2 Offshore Sand"
"lanesnapper","latejuvenile","off","sand","er3","sand_off_er3","ER3 Offshore Sand"
"lanesnapper","latejuvenile","off","sand","er4","sand_off_er4","ER4 Offshore Sand"
"lanesnapper","latejuvenile","off","sand","er5","sand_off_er5","ER5 Offshore Sand"
"lanesnapper","latejuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"lanesnapper","latejuvenile","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"lanesnapper","latejuvenile","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"lanesnapper","latejuvenile","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"lanesnapper","latejuvenile","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"lanesnapper","latejuvenile","off","sb","er1","sb_off_er1","ER1 Offshore Soft Bottom"
"lanesnapper","latejuvenile","off","sb","er2","sb_off_er2","ER2 Offshore Soft Bottom"
"lanesnapper","latejuvenile","off","sb","er3","sb_off_er3","ER3 Offshore Soft Bottom"
"lanesnapper","latejuvenile","off","sb","er4","sb_off_er4","ER4 Offshore Soft Bottom"
"lanesnapper","latejuvenile","off","sb","er5","sb_off_er5","ER5 Offshore Soft Bottom"
"lanesnapper","latejuvenile","off","mangrove","er1","mangrove_off_er1","ER1 Offshore Mangrove"
"lanesnapper","latejuvenile","off","mangrove","er2","mangrove_off_er2","ER2 Offshore Mangrove"
"lanesnapper","latejuvenile","off","mangrove","er3","mangrove_off_er3","ER3 Offshore Mangrove"
"lanesnapper","latejuvenile","off","mangrove","er4","mangrove_off_er4","ER4 Offshore Mangrove"
"lanesnapper","latejuvenile","off","mangrove","er5","mangrove_off_er5","ER5 Offshore Mangrove"
"lanesnapper","adult","near","sand","er1","sand_near_er1","ER1 Nearshore Sand"
"lanesnapper","adult","near","sand","er2","sand_near_er2","ER2 Nearshore Sand"
"lanesnapper","adult","near","sand","er3","sand_near_er3","ER3 Nearshore Sand"
"lanesnapper","adult","near","sand","er4","sand_near_er4","ER4 Nearshore Sand"
"lanesnapper","adult","near","sand","er5","sand_near_er5","ER5 Nearshore Sand"
"lanesnapper","adult","off","sand","er1","sand_off_er1","ER1 Offshore Sand"
"lanesnapper","adult","off","sand","er2","sand_off_er2","ER2 Offshore Sand"
"lanesnapper","adult","off","sand","er3","sand_off_er3","ER3 Offshore Sand"
"lanesnapper","adult","off","sand","er4","sand_off_er4","ER4 Offshore Sand"
"lanesnapper","adult","off","sand","er5","sand_off_er5","ER5 Offshore Sand"
"lanesnapper","adult","est","sand","er1","sand_est_er1","ER1 Estuarine Sand"
"lanesnapper","adult","est","sand","er2","sand_est_er2","ER2 Estuarine Sand"
"lanesnapper","adult","est","sand","er3","sand_est_er3","ER3 Estuarine Sand"
"lanesnapper","adult","est","sand","er4","sand_est_er4","ER4 Estuarine Sand"
"lanesnapper","adult","est","sand","er5","sand_est_er5","ER5 Estuarine Sand"
"lanesnapper","spawningadult","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"lanesnapper","spawningadult","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"lanesnapper","spawningadult","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"lanesnapper","spawningadult","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"lanesnapper","spawningadult","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"lanesnapper","spawningadult","off","shelf","er1","shelf_off_er1","ER1 Offshore Shelf/Slope Edge"
"lanesnapper","spawningadult","off","shelf","er2","shelf_off_er2","ER2 Offshore Shelf/Slope Edge"
"lanesnapper","spawningadult","off","shelf","er3","shelf_off_er3","ER3 Offshore Shelf/Slope Edge"
"lanesnapper","spawningadult","off","shelf","er4","shelf_off_er4","ER4 Offshore Shelf/Slope Edge"
"lanesnapper","spawningadult","off","shelf","er5","shelf_off_er5","ER5 Offshore Shelf/Slope Edge"
"lesseramberjack","egg","","","","",""
"lesseramberjack","larvae","","","","",""
"lesseramberjack","postlarvae","","","","",""
"lesseramberjack","earlyjuvenile","","","","",""
"lesseramberjack","latejuvenile","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"lesseramberjack","latejuvenile","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"lesseramberjack","latejuvenile","off","hb","er3","hb_off_er3","ER3 Offshore Hard Bottom"
"lesseramberjack","latejuvenile","off","hb","er4","hb_off_er4","ER4 Offshore Hard Bottom"
"lesseramberjack","latejuvenile","off","hb","er5","hb_off_er5","ER5 Offshore Hard Bottom"
"lesseramberjack","latejuvenile","off","reef","er1","reef_off_er1","ER1 Offshore Reef"
"lesseramberjack","latejuvenile","off","reef","er2","reef_off_er2","ER2 Offshore Reef"
"lesseramberjack","latejuvenile","off","reef","er3","reef_off_er3","ER3 Offshore Reef"
"lesseramberjack","latejuvenile","off","reef","er4","reef_off_er4","ER4 Offshore Reef"
"lesseramberjack","latejuvenile","off","reef","er5","reef_off_er5","ER5 Offshore Reef"
"lesseramberjack","adult","off","hb","er1","hb_off_er1","ER1 Offshore Hard Bottom"
"lesseramberjack","adult","off","hb","er2","hb_off_er2","ER2 Offshore Hard Bottom"
"lesseramberjack","adult","off","hb","er3","hb_off_er3","ER3 Offshore Hard Bottom"
