species,lifestage,habitatzone,habitattype,ecoregion,shapefile_name,pretty_name
spanishmackerel,latejuvenile,near,sand,er1,sand_near_er1,ER1 Nearshore Sand
spanishmackerel,latejuvenile,near,sand,er2,sand_near_er2,ER2 Nearshore Sand
spanishmackerel,latejuvenile,near,sand,er3,sand_near_er3,ER3 Nearshore Sand
spanishmackerel,latejuvenile,near,sand,er4,sand_near_er4,ER4 Nearshore Sand
spanishmackerel,latejuvenile,near,sand,er5,sand_near_er5,ER5 Nearshore Sand
spanishmackerel,latejuvenile,off,sand,er1,sand_off_er1,ER1 Offshore Sand
spanishmackerel,latejuvenile,off,sand,er2,sand_off_er2,ER2 Offshore Sand
spanishmackerel,latejuvenile,off,sand,er3,sand_off_er3,ER3 Offshore Sand
spanishmackerel,latejuvenile,off,sand,er4,sand_off_er4,ER4 Offshore Sand
spanishmackerel,latejuvenile,off,sand,er5,sand_off_er5,ER5 Offshore Sand
spanishmackerel,adult,,,,,
spanishmackerel,spawningadult,,,,,
speckledhind,egg,,,,,
speckledhind,larvae,,,,,
speckledhind,postlarvae,,,,,
speckledhind,earlyjuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
speckledhind,earlyjuvenile,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
speckledhind,latejuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
speckledhind,latejuvenile,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
speckledhind,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
speckledhind,adult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
speckledhind,spawningadult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
speckledhind,spawningadult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
spinylobster,egg,,,,,
spinylobster,larvae,,,,,
spinylobster,postlarvae,est,sav,er1,sav_est_er1,ER1 Estuarine SAV
spinylobster,postlarvae,near,sav,er1,sav_near_er1,ER1 Nearshore SAV
spinylobster,postlarvae,off,sav,er1,sav_off_er1,ER1 Offshore SAV
spinylobster,earlyjuvenile,est,sav,er1,sav_est_er1,ER1 Estuarine SAV
spinylobster,earlyjuvenile,est,hb,er1,hb_est_er1,ER1 Estuarine Hard Bottom
spinylobster,earlyjuvenile,near,sav,er1,sav_near_er1,ER1 Nearshore SAV
spinylobster,earlyjuvenile,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
spinylobster,earlyjuvenile,off,sav,er1,sav_off_er1,ER1 Offshore SAV
spinylobster,earlyjuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
spinylobster,latejuvenile,est,hb,er1,hb_est_er1,ER1 Estuarine Hard Bottom
spinylobster,latejuvenile,est,sav,er1,sav_est_er1,ER1 Estuarine SAV
spinylobster,latejuvenile,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
spinylobster,latejuvenile,near,sav,er1,sav_near_er1,ER1 Nearshore SAV
spinylobster,latejuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
spinylobster,latejuvenile,off,sav,er1,sav_off_er1,ER1 Offshore SAV
spinylobster,adult,est,hb,er1,hb_est_er1,ER1 Estuarine Hard Bottom
spinylobster,adult,est,sav,er1,sav_est_er1,ER1 Estuarine SAV
spinylobster,adult,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
spinylobster,adult,near,sav,er1,sav_near_er1,ER1 Nearshore SAV
spinylobster,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
spinylobster,adult,off,sav,er1,sav_off_er1,ER1 Offshore SAV
spinylobster,spawningadult,,,,,
tilefish,egg,,,,,
tilefish,larvae,,,,,
tilefish,postlarvae,,,,,
tilefish,earlyjuvenile,,,,,
tilefish,latejuvenile,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
tilefish,latejuvenile,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
tilefish,latejuvenile,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
tilefish,latejuvenile,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
tilefish,latejuvenile,off,shelf,er5,shelf_off_er5,ER5 Offshore Shelf/Slope Edge
tilefish,latejuvenile,off,sb,er1,sb_off_er1,ER1 Offshore Soft Bottom
tilefish,latejuvenile,off,sb,er2,sb_off_er2,ER2 Offshore Soft Bottom
tilefish,latejuvenile,off,sb,er3,sb_off_er3,ER3 Offshore Soft Bottom
tilefish,latejuvenile,off,sb,er4,sb_off_er4,ER4 Offshore Soft Bottom
tilefish,latejuvenile,off,sb,er5,sb_off_er5,ER5 Offshore Soft Bottom
tilefish,adult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
tilefish,adult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
tilefish,adult,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
tilefish,adult,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
tilefish,adult,off,shelf,er5,shelf_off_er5,ER5 Offshore Shelf/Slope Edge
tilefish,adult,off,sb,er1,sb_off_er1,ER1 Offshore Soft Bottom
tilefish,adult,off,sb,er2,sb_off_er2,ER2 Offshore Soft Bottom
tilefish,adult,off,sb,er3,sb_off_er3,ER3 Offshore Soft Bottom
tilefish,adult,off,sb,er4,sb_off_er4,ER4 Offshore Soft Bottom
tilefish,adult,off,sb,er5,sb_off_er5,ER5 Offshore Soft Bottom
tilefish,spawningadult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
tilefish,spawningadult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
tilefish,spawningadult,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
tilefish,spawningadult,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
tilefish,spawningadult,off,shelf,er5,shelf_off_er5,ER5 Offshore Shelf/Slope Edge
tilefish,spawningadult,off,sb,er1,sb_off_er1,ER1 Offshore Soft Bottom
tilefish,spawningadult,off,sb,er2,sb_off_er2,ER2 Offshore Soft Bottom
tilefish,spawningadult,off,sb,er3,sb_off_er3,ER3 Offshore Soft Bottom
tilefish,spawningadult,off,sb,er4,sb_off_er4,ER4 Offshore Soft Bottom
tilefish,spawningadult,off,sb,er5,sb_off_er5,ER5 Offshore Soft Bottom
vermillionsnapper,egg,,,,,
vermillionsnapper,larvae,,,,,
vermillionsnapper,postlarvae,,,,,
vermillionsnapper,earlyjuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
vermillionsnapper,earlyjuvenile,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
vermillionsnapper,earlyjuvenile,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
vermillionsnapper,earlyjuvenile,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
vermillionsnapper,earlyjuvenile,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
vermillionsnapper,latejuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
vermillionsnapper,latejuvenile,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
vermillionsnapper,latejuvenile,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
vermillionsnapper,latejuvenile,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
vermillionsnapper,latejuvenile,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
vermillionsnapper,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
vermillionsnapper,adult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
vermillionsnapper,adult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
vermillionsnapper,adult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
vermillionsnapper,adult,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
vermillionsnapper,spawningadult,,,,,
warsawgrouper,egg,,,,,
warsawgrouper,larvae,,,,,
warsawgrouper,postlarvae,,,,,
warsawgrouper,earlyjuvenile,,,,,
warsawgrouper,earlyjuvenile,,,,,
warsawgrouper,earlyjuvenile,,,,,
warsawgrouper,earlyjuvenile,,,,,
warsawgrouper,earlyjuvenile,,,,,
warsawgrouper,latejuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
warsawgrouper,latejuvenile,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
warsawgrouper,latejuvenile,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
warsawgrouper,latejuvenile,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
warsawgrouper,latejuvenile,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
warsawgrouper,adult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
warsawgrouper,adult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
warsawgrouper,adult,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
warsawgrouper,adult,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
warsawgrouper,adult,off,shelf,er5,shelf_off_er5,ER5 Offshore Shelf/Slope Edge
warsawgrouper,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
warsawgrouper,adult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
warsawgrouper,adult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
warsawgrouper,adult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
warsawgrouper,adult,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
warsawgrouper,spawningadult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
warsawgrouper,spawningadult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
warsawgrouper,spawningadult,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
warsawgrouper,spawningadult,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
warsawgrouper,spawningadult,off,shelf,er5,shelf_off_er5,ER5 Offshore Shelf/Slope Edge
warsawgrouper,spawningadult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
warsawgrouper,spawningadult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
warsawgrouper,spawningadult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
warsawgrouper,spawningadult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
warsawgrouper,spawningadult,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
wenchman,egg,,,,,
wenchman,larvae,,,,,
wenchman,postlarvae,,,,,
wenchman,earlyjuvenile,,,,,
wenchman,latejuvenile,,,,,
wenchman,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
wenchman,adult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
wenchman,adult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
wenchman,adult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
wenchman,adult,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
wenchman,adult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
wenchman,adult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
wenchman,adult,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
wenchman,adult,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
wenchman,adult,off,shelf,er5,shelf_off_er5,ER5 Offshore Shelf/Slope Edge
wenchman,spawningadult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
wenchman,spawningadult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
wenchman,spawningadult,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
wenchman,spawningadult,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
wenchman,spawningadult,off,shelf,er5,shelf_off_er5,ER5 Offshore Shelf/Slope Edge
whiteshrimp,egg,,,,,
whiteshrimp,larvae,,,,,
whiteshrimp,postlarvae,,,,,
whiteshrimp,earlyjuvenile,est,em,er2,em_est_er2,ER2 Estuarine Emergent Marsh
whiteshrimp,earlyjuvenile,est,em,er3,em_est_er3,ER3 Estuarine Emergent Marsh
whiteshrimp,earlyjuvenile,est,em,er4,em_est_er4,ER4 Estuarine Emergent Marsh
whiteshrimp,earlyjuvenile,est,em,er5,em_est_er5,ER5 Estuarine Emergent Marsh
whiteshrimp,earlyjuvenile,est,sav,er2,sav_est_er2,ER2 Estuarine SAV
whiteshrimp,earlyjuvenile,est,sav,er3,sav_est_er3,ER3 Estuarine SAV
whiteshrimp,earlyjuvenile,est,sav,er4,sav_est_er4,ER4 Estuarine SAV
whiteshrimp,earlyjuvenile,est,sav,er5,sav_est_er5,ER5 Estuarine SAV
whiteshrimp,earlyjuvenile,est,oyster,er2,oyster_est_er2,ER2 Estuarine Oyster Reef
whiteshrimp,earlyjuvenile,est,oyster,er3,oyster_est_er3,ER3 Estuarine Oyster Reef
whiteshrimp,earlyjuvenile,est,oyster,er4,oyster_est_er4,ER4 Estuarine Oyster Reef
whiteshrimp,earlyjuvenile,est,oyster,er5,oyster_est_er5,ER5 Estuarine Oyster Reef
whiteshrimp,earlyjuvenile,est,sb,er2,sb_est_er2,ER2 Estuarine Soft Bottom
whiteshrimp,earlyjuvenile,est,sb,er3,sb_est_er3,ER3 Estuarine Soft Bottom
whiteshrimp,earlyjuvenile,est,sb,er4,sb_est_er4,ER4 Estuarine Soft Bottom
whiteshrimp,earlyjuvenile,est,sb,er5,sb_est_er5,ER5 Estuarine Soft Bottom
whiteshrimp,earlyjuvenile,est,mangrove,er2,mangrove_est_er2,ER2 Estuarine Mangrove
whiteshrimp,earlyjuvenile,est,mangrove,er3,mangrove_est_er3,ER3 Estuarine Mangrove
whiteshrimp,earlyjuvenile,est,mangrove,er4,mangrove_est_er4,ER4 Estuarine Mangrove
whiteshrimp,earlyjuvenile,est,mangrove,er5,mangrove_est_er5,ER5 Estuarine Mangrove
whiteshrimp,earlyjuvenile,near,em,er2,em_near_er2,ER2 Nearshore Emergent Marsh
whiteshrimp,earlyjuvenile,near,em,er3,em_near_er3,ER3 Nearshore Emergent Marsh
whiteshrimp,earlyjuvenile,near,em,er4,em_near_er4,ER4 Nearshore Emergent Marsh
whiteshrimp,earlyjuvenile,near,em,er5,em_near_er5,ER5 Nearshore Emergent Marsh
whiteshrimp,earlyjuvenile,near,sav,er2,sav_near_er2,ER2 Nearshore SAV
whiteshrimp,earlyjuvenile,near,sav,er3,sav_near_er3,ER3 Nearshore SAV
whiteshrimp,earlyjuvenile,near,sav,er4,sav_near_er4,ER4 Nearshore SAV
whiteshrimp,earlyjuvenile,near,sav,er5,sav_near_er5,ER5 Nearshore SAV
whiteshrimp,earlyjuvenile,near,oyster,er2,oyster_near_er2,ER2 Nearshore Oyster Reef
whiteshrimp,earlyjuvenile,near,oyster,er3,oyster_near_er3,ER3 Nearshore Oyster Reef
whiteshrimp,earlyjuvenile,near,oyster,er4,oyster_near_er4,ER4 Nearshore Oyster Reef
whiteshrimp,earlyjuvenile,near,oyster,er5,oyster_near_er5,ER5 Nearshore Oyster Reef
whiteshrimp,earlyjuvenile,near,sb,er2,sb_near_er2,ER2 Nearshore Soft Bottom
whiteshrimp,earlyjuvenile,near,sb,er3,sb_near_er3,ER3 Nearshore Soft Bottom
whiteshrimp,earlyjuvenile,near,sb,er4,sb_near_er4,ER4 Nearshore Soft Bottom
whiteshrimp,earlyjuvenile,near,sb,er5,sb_near_er5,ER5 Nearshore Soft Bottom
whiteshrimp,earlyjuvenile,near,mangrove,er2,mangrove_near_er2,ER2 Nearshore Mangrove
whiteshrimp,earlyjuvenile,near,mangrove,er3,mangrove_near_er3,ER3 Nearshore Mangrove
whiteshrimp,earlyjuvenile,near,mangrove,er4,mangrove_near_er4,ER4 Nearshore Mangrove
whiteshrimp,earlyjuvenile,near,mangrove,er5,mangrove_near_er5,ER5 Nearshore Mangrove
whiteshrimp,latejuvenile,est,em,er2,em_est_er2,ER2 Estuarine Emergent Marsh
whiteshrimp,latejuvenile,est,em,er3,em_est_er3,ER3 Estuarine Emergent Marsh
whiteshrimp,latejuvenile,est,em,er4,em_est_er4,ER4 Estuarine Emergent Marsh
whiteshrimp,latejuvenile,est,em,er5,em_est_er5,ER5 Estuarine Emergent Marsh
whiteshrimp,latejuvenile,est,sav,er2,sav_est_er2,ER2 Estuarine SAV
whiteshrimp,latejuvenile,est,sav,er3,sav_est_er3,ER3 Estuarine SAV
whiteshrimp,latejuvenile,est,sav,er4,sav_est_er4,ER4 Estuarine SAV
whiteshrimp,latejuvenile,est,sav,er5,sav_est_er5,ER5 Estuarine SAV
whiteshrimp,latejuvenile,est,oyster,er2,oyster_est_er2,ER2 Estuarine Oyster Reef
whiteshrimp,latejuvenile,est,oyster,er3,oyster_est_er3,ER3 Estuarine Oyster Reef
whiteshrimp,latejuvenile,est,oyster,er4,oyster_est_er4,ER4 Estuarine Oyster Reef
whiteshrimp,latejuvenile,est,oyster,er5,oyster_est_er5,ER5 Estuarine Oyster Reef
whiteshrimp,latejuvenile,est,sb,er2,sb_est_er2,ER2 Estuarine Soft Bottom
whiteshrimp,latejuvenile,est,sb,er3,sb_est_er3,ER3 Estuarine Soft Bottom
whiteshrimp,latejuvenile,est,sb,er4,sb_est_er4,ER4 Estuarine Soft Bottom
whiteshrimp,latejuvenile,est,sb,er5,sb_est_er5,ER5 Estuarine Soft Bottom
whiteshrimp,latejuvenile,est,mangrove,er2,mangrove_est_er2,ER2 Estuarine Mangrove
whiteshrimp,latejuvenile,est,mangrove,er3,mangrove_est_er3,ER3 Estuarine Mangrove
whiteshrimp,latejuvenile,est,mangrove,er4,mangrove_est_er4,ER4 Estuarine Mangrove
whiteshrimp,latejuvenile,est,mangrove,er5,mangrove_est_er5,ER5 Estuarine Mangrove
whiteshrimp,latejuvenile,near,em,er2,em_near_er2,ER2 Nearshore Emergent Marsh
whiteshrimp,latejuvenile,near,em,er3,em_near_er3,ER3 Nearshore Emergent Marsh
whiteshrimp,latejuvenile,near,em,er4,em_near_er4,ER4 Nearshore Emergent Marsh
whiteshrimp,latejuvenile,near,em,er5,em_near_er5,ER5 Nearshore Emergent Marsh
whiteshrimp,latejuvenile,near,sav,er2,sav_near_er2,ER2 Nearshore SAV
whiteshrimp,latejuvenile,near,sav,er3,sav_near_er3,ER3 Nearshore SAV
whiteshrimp,latejuvenile,near,sav,er4,sav_near_er4,ER4 Nearshore SAV
whiteshrimp,latejuvenile,near,sav,er5,sav_near_er5,ER5 Nearshore SAV
whiteshrimp,latejuvenile,near,oyster,er2,oyster_near_er2,ER2 Nearshore Oyster Reef
whiteshrimp,latejuvenile,near,oyster,er3,oyster_near_er3,ER3 Nearshore Oyster Reef
whiteshrimp,latejuvenile,near,oyster,er4,oyster_near_er4,ER4 Nearshore Oyster Reef
whiteshrimp,latejuvenile,near,oyster,er5,oyster_near_er5,ER5 Nearshore Oyster Reef
whiteshrimp,latejuvenile,near,sb,er2,sb_near_er2,ER2 Nearshore Soft Bottom
whiteshrimp,latejuvenile,near,sb,er3,sb_near_er3,ER3 Nearshore Soft Bottom
whiteshrimp,latejuvenile,near,sb,er4,sb_near_er4,ER4 Nearshore Soft Bottom
whiteshrimp,latejuvenile,near,sb,er5,sb_near_er5,ER5 Nearshore Soft Bottom
whiteshrimp,latejuvenile,near,mangrove,er2,mangrove_near_er2,ER2 Nearshore Mangrove
whiteshrimp,latejuvenile,near,mangrove,er3,mangrove_near_er3,ER3 Nearshore Mangrove
whiteshrimp,latejuvenile,near,mangrove,er4,mangrove_near_er4,ER4 Nearshore Mangrove
whiteshrimp,latejuvenile,near,mangrove,er5,mangrove_near_er5,ER5 Nearshore Mangrove
whiteshrimp,adult,near,sb,er1,sb_near_er1,ER1 Nearshore Soft Bottom
whiteshrimp,adult,near,sb,er2,sb_near_er2,ER2 Nearshore Soft Bottom
whiteshrimp,adult,near,sb,er3,sb_near_er3,ER3 Nearshore Soft Bottom
whiteshrimp,adult,near,sb,er4,sb_near_er4,ER4 Nearshore Soft Bottom
whiteshrimp,adult,near,sb,er5,sb_near_er5,ER5 Nearshore Soft Bottom
whiteshrimp,adult,near,sand,er1,sand_near_er1,ER1 Nearshore Sand
whiteshrimp,adult,near,sand,er2,sand_near_er2,ER2 Nearshore Sand
whiteshrimp,adult,near,sand,er3,sand_near_er3,ER3 Nearshore Sand
whiteshrimp,adult,near,sand,er4,sand_near_er4,ER4 Nearshore Sand
whiteshrimp,adult,near,sand,er5,sand_near_er5,ER5 Nearshore Sand
whiteshrimp,adult,est,sb,er1,sb_est_er1,ER1 Estuarine Soft Bottom
whiteshrimp,adult,est,sb,er2,sb_est_er2,ER2 Estuarine Soft Bottom
whiteshrimp,adult,est,sb,er3,sb_est_er3,ER3 Estuarine Soft Bottom
whiteshrimp,adult,est,sb,er4,sb_est_er4,ER4 Estuarine Soft Bottom
whiteshrimp,adult,est,sb,er5,sb_est_er5,ER5 Estuarine Soft Bottom
whiteshrimp,adult,est,sand,er1,sand_est_er1,ER1 Estuarine Sand
whiteshrimp,adult,est,sand,er2,sand_est_er2,ER2 Estuarine Sand
whiteshrimp,adult,est,sand,er3,sand_est_er3,ER3 Estuarine Sand
whiteshrimp,adult,est,sand,er4,sand_est_er4,ER4 Estuarine Sand
whiteshrimp,adult,est,sand,er5,sand_est_er5,ER5 Estuarine Sand
whiteshrimp,adult,off,sb,er1,sb_off_er1,ER1 Offshore Soft Bottom
whiteshrimp,adult,off,sb,er2,sb_off_er2,ER2 Offshore Soft Bottom
whiteshrimp,adult,off,sb,er3,sb_off_er3,ER3 Offshore Soft Bottom
whiteshrimp,adult,off,sb,er4,sb_off_er4,ER4 Offshore Soft Bottom
whiteshrimp,adult,off,sb,er5,sb_off_er5,ER5 Offshore Soft Bottom
whiteshrimp,adult,off,sand,er1,sand_off_er1,ER1 Offshore Sand
whiteshrimp,adult,off,sand,er2,sand_off_er2,ER2 Offshore Sand
whiteshrimp,adult,off,sand,er3,sand_off_er3,ER3 Offshore Sand
whiteshrimp,adult,off,sand,er4,sand_off_er4,ER4 Offshore Sand
whiteshrimp,adult,off,sand,er5,sand_off_er5,ER5 Offshore Sand
whiteshrimp,spawningadult,off,sb,er1,sb_off_er1,ER1 Offshore Soft Bottom
whiteshrimp,spawningadult,off,sb,er2,sb_off_er2,ER2 Offshore Soft Bottom
whiteshrimp,spawningadult,off,sb,er3,sb_off_er3,ER3 Offshore Soft Bottom
whiteshrimp,spawningadult,off,sb,er4,sb_off_er4,ER4 Offshore Soft Bottom
whiteshrimp,spawningadult,off,sb,er5,sb_off_er5,ER5 Offshore Soft Bottom
yellowedgegrouper,latejuvenile,near,hb,er2,hb_near_er2,ER2 Nearshore Hard Bottom
yellowedgegrouper,latejuvenile,near,hb,er3,hb_near_er3,ER3 Nearshore Hard Bottom
yellowedgegrouper,latejuvenile,near,hb,er4,hb_near_er4,ER4 Nearshore Hard Bottom
yellowedgegrouper,latejuvenile,near,hb,er5,hb_near_er5,ER5 Nearshore Hard Bottom
yellowedgegrouper,latejuvenile,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
yellowedgegrouper,latejuvenile,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
yellowedgegrouper,latejuvenile,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
yellowedgegrouper,latejuvenile,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
yellowedgegrouper,latejuvenile,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
yellowedgegrouper,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
yellowedgegrouper,adult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
yellowedgegrouper,adult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
yellowedgegrouper,adult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
yellowedgegrouper,adult,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
yellowedgegrouper,adult,off,sb,er1,sb_off_er1,ER1 Offshore Soft Bottom
yellowedgegrouper,adult,off,sb,er2,sb_off_er2,ER2 Offshore Soft Bottom
yellowedgegrouper,adult,off,sb,er3,sb_off_er3,ER3 Offshore Soft Bottom
yellowedgegrouper,adult,off,sb,er4,sb_off_er4,ER4 Offshore Soft Bottom
yellowedgegrouper,adult,off,sb,er5,sb_off_er5,ER5 Offshore Soft Bottom
yellowedgegrouper,adult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
yellowedgegrouper,adult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
yellowedgegrouper,adult,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
yellowedgegrouper,adult,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
yellowedgegrouper,adult,off,shelf,er5,shelf_off_er5,ER5 Offshore Shelf/Slope Edge
yellowedgegrouper,spawningadult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
yellowedgegrouper,spawningadult,off,shelf,er2,shelf_off_er2,ER2 Offshore Shelf/Slope Edge
yellowedgegrouper,spawningadult,off,shelf,er3,shelf_off_er3,ER3 Offshore Shelf/Slope Edge
yellowedgegrouper,spawningadult,off,shelf,er4,shelf_off_er4,ER4 Offshore Shelf/Slope Edge
yellowedgegrouper,spawningadult,off,shelf,er5,shelf_off_er5,ER5 Offshore Shelf/Slope Edge
yellowedgegrouper,spawningadult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
yellowedgegrouper,spawningadult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
yellowedgegrouper,spawningadult,off,hb,er3,hb_off_er3,ER3 Offshore Hard Bottom
yellowedgegrouper,spawningadult,off,hb,er4,hb_off_er4,ER4 Offshore Hard Bottom
yellowedgegrouper,spawningadult,off,hb,er5,hb_off_er5,ER5 Offshore Hard Bottom
yellowfingrouper,egg,,,,,
yellowfingrouper,larvae,,,,,
yellowfingrouper,postlarvae,,,,,
yellowfingrouper,earlyjuvenile,est,sav,er1,sav_est_er1,ER1 Estuarine SAV
yellowfingrouper,earlyjuvenile,near,sav,er1,sav_near_er1,ER1 Nearshore SAV
yellowfingrouper,latejuvenile,est,sav,er1,sav_est_er1,ER1 Estuarine SAV
yellowfingrouper,latejuvenile,est,hb,er1,hb_est_er1,ER1 Estuarine Hard Bottom
yellowfingrouper,latejuvenile,near,sav,er1,sav_near_er1,ER1 Nearshore SAV
yellowfingrouper,latejuvenile,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
yellowfingrouper,adult,near,hb,er1,hb_near_er1,ER1 Nearshore Hard Bottom
yellowfingrouper,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
yellowfingrouper,spawningadult,off,shelf,er1,shelf_off_er1,ER1 Offshore Shelf/Slope Edge
yellowfingrouper,spawningadult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
yellowmouthgrouper,egg,,,,,
yellowmouthgrouper,larvae,,,,,
yellowmouthgrouper,postlarvae,,,,,
yellowmouthgrouper,earlyjuvenile,,,,,
yellowmouthgrouper,latejuvenile,,,,,
yellowmouthgrouper,adult,off,hb,er1,hb_off_er1,ER1 Offshore Hard Bottom
yellowmouthgrouper,adult,off,hb,er2,hb_off_er2,ER2 Offshore Hard Bottom
